





   Tabela 4.3.11 - Produtos Sujeitos a Alíquotas por Unidade de Medida de
   Produto: Incidência Monofásica ou por Pauta (Bebidas Frias) - (CST 03 e
   04)


|      |Descrição do Produto     |NCM                  |Unidade  |Alíquotas          |Início de |Término de|
|Código|                         |                     |de Medida|em Reais           |Escrituraç|Escrituraç|
|      |                         |                     |         |                   |ão        |ão        |
|      |                         |                     |         |                   |Mês/Ano   |Mês/Ano   |
|      |                         |                     |         |PIS/PASEP|COFINS   |          |          |
|940   |12                       |2202.10.00           |Litro    |0,0320   |0,1523   |01/10/2012|30/09/2014|
|940   |13                       |2202.10.00           |Litro    |0,0335   |0,1593   |01/10/2012|30/09/2014|
|940   |14                       |2202.10.00           |Litro    |0,0355   |0,1688   |01/10/2012|30/09/2014|
|940   |15                       |2202.10.00           |Litro    |0,0368   |0,1750   |01/10/2012|30/09/2014|
|940   |16                       |2202.10.00           |Litro    |0,0396   |0,1885   |01/10/2012|30/09/2014|
|940   |17                       |2202.10.00           |Litro    |0,0400   |0,1904   |01/10/2012|30/09/2014|
|940   |18                       |2202.10.00           |Litro    |0,0425   |0,2023   |01/10/2012|30/09/2014|
|940   |19                       |2202.10.00           |Litro    |0,0444   |0,2113   |01/10/2012|30/09/2014|
|940   |20                       |2202.10.00           |Litro    |0,0479   |0,2278   |01/10/2012|30/09/2014|
|940   |---                      |2202.10.00           |Litro    |-        |-        |01/10/2012|30/09/2014|
|940   |22                       |2202.10.00           |Litro    |0,0512   |0,2438   |01/10/2012|30/09/2014|
|940   |---                      |2202.10.00           |Litro    |-        |-        |01/10/2012|30/09/2014|
|940   |24                       |2202.10.00           |Litro    |0,0580   |0,2761   |01/10/2012|30/09/2014|
|      |                         |                     |         |         |         |          |          |
|940   |01                       |2202.10.00           |Litro    |0,0186   |0,0887   |01/10/2014|30/04/2015|
|940   |---                      |2202.10.00           |Litro    |---      |---      |01/10/2014|30/04/2015|
|940   |03                       |2202.10.00           |Litro    |0,0206   |0,0980   |01/10/2014|30/04/2015|
|940   |04                       |2202.10.00           |Litro    |0,0221   |0,1053   |01/10/2014|30/04/2015|
|940   |05                       |2202.10.00           |Litro    |0,0234   |0,1114   |01/10/2014|30/04/2015|
|940   |06                       |2202.10.00           |Litro    |0,0240   |0,1144   |01/10/2014|30/04/2015|
|940   |07                       |2202.10.00           |Litro    |0,0259   |0,1233   |01/10/2014|30/04/2015|
|940   |08                       |2202.10.00           |Litro    |0,0275   |0,1308   |01/10/2014|30/04/2015|
|940   |09                       |2202.10.00           |Litro    |0,0278   |0,1323   |01/10/2014|30/04/2015|
|940   |10                       |2202.10.00           |Litro    |0,0291   |0,1385   |01/10/2014|30/04/2015|
|940   |11                       |2202.10.00           |Litro    |0,0309   |0,1471   |01/10/2014|30/04/2015|
|940   |12                       |2202.10.00           |Litro    |0,0327   |0,1555   |01/10/2014|30/04/2015|
|940   |13                       |2202.10.00           |Litro    |0,0342   |0,1628   |01/10/2014|30/04/2015|
|940   |14                       |2202.10.00           |Litro    |0,0362   |0,1725   |01/10/2014|30/04/2015|
|940   |15                       |2202.10.00           |Litro    |0,0376   |0,1788   |01/10/2014|30/04/2015|
|940   |16                       |2202.10.00           |Litro    |0,0404   |0,1925   |01/10/2014|30/04/2015|
|940   |17                       |2202.10.00           |Litro    |0,0408   |0,1944   |01/10/2014|30/04/2015|
|940   |18                       |2202.10.00           |Litro    |0,0434   |0,2066   |01/10/2014|30/04/2015|
|940   |19                       |2202.10.00           |Litro    |0,0453   |0,2158   |01/10/2014|30/04/2015|
|940   |20                       |2202.10.00           |Litro    |0,0489   |0,2327   |01/10/2014|30/04/2015|
|940   |---                      |2202.10.00           |Litro    |---      |---      |01/10/2014|30/04/2015|
|940   |22                       |2202.10.00           |Litro    |0,0523   |0,2491   |01/10/2014|30/04/2015|
|940   |---                      |2202.10.00           |Litro    |---      |---      |01/10/2014|30/04/2015|
|940   |24                       |2202.10.00           |Litro    |0,0593   |0,2821   |01/10/2014|30/04/2015|
|      |                         |                     |         |         |         |          |          |
|                                                                                                         |
|Tabela V - REFRI - Águas e Refrigerantes, em Vidro e Outras Embalagens Não Especificadas (Águas,         |
|incluídas as águas minerais e as águas gaseificadas, adicionadas de açúcar ou de outros edulcorantes ou  |
|aromatizadas)                                                                                            |
|Código|Grupo                    |NCM                  |Unidade  |Alíquotas|Alíquotas|Início de |Término de|
|      |                         |                     |de Medida|         |         |Escrituraç|Escrituraç|
|      |                         |                     |         |PIS      |COFINS   |ão        |ão        |
|      |                         |                     |         |         |         |Mês/Ano   |Mês/Ano   |
|881   |01                       |2202.10.00           |Litro    |0,0096   |0,0455   |01/01/2011|03/04/2011|
|882   |02                       |2202.10.00           |Litro    |0,0102   |0,0484   |01/01/2011|03/04/2011|
|883   |03                       |2202.10.00           |Litro    |0,0107   |0,0510   |01/01/2011|03/04/2011|
|884   |04                       |2202.10.00           |Litro    |0,0112   |0,0534   |01/01/2011|03/04/2011|
|885   |05                       |2202.10.00           |Litro    |0,0119   |0,0566   |01/01/2011|03/04/2011|
|886   |06                       |2202.10.00           |Litro    |0,0125   |0,0597   |01/01/2011|03/04/2011|
|886   |07                       |2202.10.00           |Litro    |0,0130   |0,0619   |01/01/2011|03/04/2011|
|888   |08                       |2202.10.00           |Litro    |0,0137   |0,0651   |01/01/2011|03/04/2011|
|889   |09                       |2202.10.00           |Litro    |0,0142   |0,0678   |01/01/2011|03/04/2011|
|890   |10                       |2202.10.00           |Litro    |0,0150   |0,0716   |01/01/2011|03/04/2011|
|891   |11                       |2202.10.00           |Litro    |0,0158   |0,0753   |01/01/2011|03/04/2011|
|892   |12                       |2202.10.00           |Litro    |0,0165   |0,0784   |01/01/2011|03/04/2011|
|893   |13                       |2202.10.00           |Litro    |0,0170   |0,0811   |01/01/2011|03/04/2011|
|894   |14                       |2202.10.00           |Litro    |0,0186   |0,0887   |01/01/2011|03/04/2011|
|895   |15                       |2202.10.00           |Litro    |0,0194   |0,0923   |01/01/2011|03/04/2011|
|896   |16                       |2202.10.00           |Litro    |0,0203   |0,0968   |01/01/2011|03/04/2011|
|      |                         |                     |         |         |         |          |          |
|950   |02                       |2202.10.00           |Litro    |0,0102   |0,0488   |04/04/2011|30/09/2012|
|950   |03                       |2202.10.00           |Litro    |0,0106   |0,0506   |04/04/2011|30/09/2012|
|950   |04                       |2202.10.00           |Litro    |0,0111   |0,0528   |04/04/2011|30/09/2012|
|950   |05                       |2202.10.00           |Litro    |0,0118   |0,0563   |04/04/2011|30/09/2012|
|950   |06                       |2202.10.00           |Litro    |0,0125   |0,0594   |04/04/2011|30/09/2012|
|950   |07                       |2202.10.00           |Litro    |0,0132   |0,0627   |04/04/2011|30/09/2012|
|950   |08                       |2202.10.00           |Litro    |0,0139   |0,0660   |04/04/2011|30/09/2012|
|950   |09                       |2202.10.00           |Litro    |0,0146   |0,0695   |04/04/2011|30/09/2012|
|950   |10                       |2202.10.00           |Litro    |0,0153   |0,0729   |04/04/2011|30/09/2012|
|950   |11                       |2202.10.00           |Litro    |0,0158   |0,0753   |04/04/2011|30/09/2012|
|950   |12                       |2202.10.00           |Litro    |0,0167   |0,0796   |04/04/2011|30/09/2012|
|950   |13                       |2202.10.00           |Litro    |0,0175   |0,0831   |04/04/2011|30/09/2012|
|950   |14                       |2202.10.00           |Litro    |0,0182   |0,0867   |04/04/2011|30/09/2012|
|950   |15                       |2202.10.00           |Litro    |0,0192   |0,0916   |04/04/2011|30/09/2012|
|950   |16                       |2202.10.00           |Litro    |0,0201   |0,0956   |04/04/2011|30/09/2012|
|950   |17                       |2202.10.00           |Litro    |0,0211   |0,1004   |04/04/2011|30/09/2012|
|950   |18                       |2202.10.00           |Litro    |0,0221   |0,1054   |04/04/2011|30/09/2012|
|950   |19                       |2202.10.00           |Litro    |0,0234   |0,1114   |04/04/2011|30/09/2012|
|950   |20                       |2202.10.00           |Litro    |0,0246   |0,1169   |04/04/2011|30/09/2012|
|950   |22                       |2202.10.00           |Litro    |0,0272   |0,1296   |04/04/2011|30/09/2012|
|950   |23                       |2202.10.00           |Litro    |0,0278   |0,1323   |04/04/2011|30/09/2012|
|950   |24                       |2202.10.00           |Litro    |0,0291   |0,1384   |04/04/2011|30/09/2012|
|950   |26                       |2202.10.00           |Litro    |0,0324   |0,1540   |04/04/2011|30/09/2012|
|950   |29                       |2202.10.00           |Litro    |0,0380   |0,1807   |04/04/2011|30/09/2012|
|950   |30                       |2202.10.00           |Litro    |0,0399   |0,1898   |04/04/2011|30/09/2012|
|950   |31                       |2202.10.00           |Litro    |0,0428   |0,2039   |04/04/2011|30/09/2012|
|950   |32                       |2202.10.00           |Litro    |0,0449   |0,2139   |04/04/2011|30/09/2012|
|950   |33                       |2202.10.00           |Litro    |0,0469   |0,2231   |04/04/2011|30/09/2012|
|950   |34                       |2202.10.00           |Litro    |0,0483   |0,2298   |04/04/2011|30/09/2012|
|950   |41                       |2202.10.00           |Litro    |0,0682   |0,3247   |04/04/2011|30/09/2012|
|950   |42                       |2202.10.00           |Litro    |0,0728   |0,3463   |04/04/2011|30/09/2012|
|950   |43                       |2202.10.00           |Litro    |0,0737   |0,3509   |04/04/2011|30/09/2012|
|950   |53                       |2202.10.00           |Litro    |0,1200   |0,5711   |04/04/2011|30/09/2012|
|      |                         |                     |         |         |         |          |          |
|950   |02                       |2202.10.00           |Litro    |0,0107   |0,0511   |01/10/2012|30/09/2014|
|950   |03                       |2202.10.00           |Litro    |-        |-        |01/10/2012|30/09/2014|
|950   |04                       |2202.10.00           |Litro    |0,0120   |0,0571   |01/10/2012|30/09/2014|
|950   |05                       |2202.10.00           |Litro    |0,0124   |0,0588   |01/10/2012|30/09/2014|
|950   |06                       |2202.10.00           |Litro    |0,0131   |0,0625   |01/10/2012|30/09/2014|
|950   |07                       |2202.10.00           |Litro    |0,0139   |0,0662   |01/10/2012|30/09/2014|
|950   |08                       |2202.10.00           |Litro    |0,0145   |0,0690   |01/10/2012|30/09/2014|
|950   |09                       |2202.10.00           |Litro    |0,0153   |0,0730   |01/10/2012|30/09/2014|
|950   |10                       |2202.10.00           |Litro    |0,0158   |0,0751   |01/10/2012|30/09/2014|
|950   |11                       |2202.10.00           |Litro    |0,0168   |0,0800   |01/10/2012|30/09/2014|
|950   |12                       |2202.10.00           |Litro    |0,0177   |0,0840   |01/10/2012|30/09/2014|
|950   |13                       |2202.10.00           |Litro    |0,0181   |0,0861   |01/10/2012|30/09/2014|
|950   |14                       |2202.10.00           |Litro    |0,0191   |0,0911   |01/10/2012|30/09/2014|
|950   |15                       |2202.10.00           |Litro    |0,0201   |0,0956   |01/10/2012|30/09/2014|
|950   |16                       |2202.10.00           |Litro    |0,0213   |0,1016   |01/10/2012|30/09/2014|
|950   |17                       |2202.10.00           |Litro    |0,0225   |0,1069   |01/10/2012|30/09/2014|
|950   |18                       |2202.10.00           |Litro    |0,0237   |0,1128   |01/10/2012|30/09/2014|
|950   |19                       |2202.10.00           |Litro    |0,0246   |0,1171   |01/10/2012|30/09/2014|
|950   |20                       |2202.10.00           |Litro    |0,0263   |0,1252   |01/10/2012|30/09/2014|
|950   |21                       |2202.10.00           |Litro    |0,0273   |0,1299   |01/10/2012|30/09/2014|
|950   |22                       |2202.10.00           |Litro    |0,0285   |0,1358   |01/10/2012|30/09/2014|
|950   |23                       |2202.10.00           |Litro    |0,0299   |0,1425   |01/10/2012|30/09/2014|
|950   |24                       |2202.10.00           |Litro    |0,0309   |0,1471   |01/10/2012|30/09/2014|
|950   |25                       |2202.10.00           |Litro    |0,0327   |0,1557   |01/10/2012|30/09/2014|
|950   |26                       |2202.10.00           |Litro    |0,0347   |0,1652   |01/10/2012|30/09/2014|
|950   |27                       |2202.10.00           |Litro    |0,0375   |0,1784   |01/10/2012|30/09/2014|
|950   |---                      |2202.10.00           |Litro    |---      |---      |01/10/2012|30/09/2014|
|950   |31                       |2202.10.00           |Litro    |0,0455   |0,2166   |01/10/2012|30/09/2014|
|950   |32                       |2202.10.00           |Litro    |0,0470   |0,2239   |01/10/2012|30/09/2014|
|950   |33                       |2202.10.00           |Litro    |0,0493   |0,2347   |01/10/2012|30/09/2014|
|950   |34                       |2202.10.00           |Litro    |0,0525   |0,2499   |01/10/2012|30/09/2014|
|950   |---                      |2202.10.00           |Litro    |---      |---      |01/10/2012|30/09/2014|
|950   |41                       |2202.10.00           |Litro    |0,0718   |0,3420   |01/10/2012|30/09/2014|
|950   |---                      |2202.10.00           |Litro    |-        |-        |01/10/2012|30/09/2014|
|950   |43                       |2202.10.00           |Litro    |0,0814   |0,3874   |01/10/2012|30/09/2014|
|950   |---                      |2202.10.00           |Litro    |---      |---      |01/10/2012|30/09/2014|
|950   |51                       |2202.10.00           |Litro    |0,1156   |0,5502   |01/10/2012|30/09/2014|
|      |                         |                     |         |         |         |          |          |
|950   |02                       |2202.10.00           |Litro    |0,0110   |0,0522   |01/10/2014|30/04/2015|
|950   |03                       |2202.10.00           |Litro    |---      |---      |01/10/2014|30/04/2015|
|950   |04                       |2202.10.00           |Litro    |0,0123   |0,0583   |01/10/2014|30/04/2015|
|950   |05                       |2202.10.00           |Litro    |0,0126   |0,0601   |01/10/2014|30/04/2015|
|950   |06                       |2202.10.00           |Litro    |0,0134   |0,0639   |01/10/2014|30/04/2015|
|950   |07                       |2202.10.00           |Litro    |0,0142   |0,0676   |01/10/2014|30/04/2015|
|950   |08                       |2202.10.00           |Litro    |0,0148   |0,0705   |01/10/2014|30/04/2015|
|950   |09                       |2202.10.00           |Litro    |0,0157   |0,0746   |01/10/2014|30/04/2015|
|950   |10                       |2202.10.00           |Litro    |0,0161   |0,0767   |01/10/2014|30/04/2015|
|950   |11                       |2202.10.00           |Litro    |0,0172   |0,0817   |01/10/2014|30/04/2015|
|950   |12                       |2202.10.00           |Litro    |0,0180   |0,0858   |01/10/2014|30/04/2015|
|950   |13                       |2202.10.00           |Litro    |0,0185   |0,0879   |01/10/2014|30/04/2015|
|950   |14                       |2202.10.00           |Litro    |0,0196   |0,0931   |01/10/2014|30/04/2015|
|950   |15                       |2202.10.00           |Litro    |0,0205   |0,0977   |01/10/2014|30/04/2015|
|950   |16                       |2202.10.00           |Litro    |0,0218   |0,1038   |01/10/2014|30/04/2015|
|950   |17                       |2202.10.00           |Litro    |0,0229   |0,1092   |01/10/2014|30/04/2015|
|950   |18                       |2202.10.00           |Litro    |0,0242   |0,1152   |01/10/2014|30/04/2015|
|950   |19                       |2202.10.00           |Litro    |0,0251   |0,1196   |01/10/2014|30/04/2015|
|950   |20                       |2202.10.00           |Litro    |0,0269   |0,1279   |01/10/2014|30/04/2015|
|950   |21                       |2202.10.00           |Litro    |0,0279   |0,1327   |01/10/2014|30/04/2015|
|950   |22                       |2202.10.00           |Litro    |0,0291   |0,1387   |01/10/2014|30/04/2015|
|950   |23                       |2202.10.00           |Litro    |0,0306   |0,1456   |01/10/2014|30/04/2015|
|950   |24                       |2202.10.00           |Litro    |0,0316   |0,1503   |01/10/2014|30/04/2015|
|950   |25                       |2202.10.00           |Litro    |0,0334   |0,1591   |01/10/2014|30/04/2015|
|950   |26                       |2202.10.00           |Litro    |0,0354   |0,1687   |01/10/2014|30/04/2015|
|950   |27                       |2202.10.00           |Litro    |0,0383   |0,1822   |01/10/2014|30/04/2015|
|950   |---                      |2202.10.00           |Litro    |---      |---      |01/10/2014|30/04/2015|
|950   |31                       |2202.10.00           |Litro    |0,0465   |0,2212   |01/10/2014|30/04/2015|
|950   |32                       |2202.10.00           |Litro    |0,0481   |0,2287   |01/10/2014|30/04/2015|
|950   |33                       |2202.10.00           |Litro    |0,0504   |0,2397   |01/10/2014|30/04/2015|
|950   |34                       |2202.10.00           |Litro    |0,0536   |0,2553   |01/10/2014|30/04/2015|
|950   |---                      |2202.10.00           |Litro    |---      |---      |01/10/2014|30/04/2015|
|950   |41                       |2202.10.00           |Litro    |0,0734   |0,3493   |01/10/2014|30/04/2015|
|950   |---                      |2202.10.00           |Litro    |---      |---      |01/10/2014|30/04/2015|
|950   |43                       |2202.10.00           |Litro    |0,0831   |0,3958   |01/10/2014|30/04/2015|
|950   |---                      |2202.10.00           |Litro    |---      |---      |01/10/2014|30/04/2015|
|950   |51                       |2202.10.00           |Litro    |0,1181   |0,5621   |01/10/2014|30/04/2015|
|                                                                                                         |
|Tabela VI - REFRI - Preparações Compostas, não Alcoólicas, para Elaboração de Bebida Refrigerante        |
|Código|Produto                  |NCM                  |Unidade  |Alíquotas|Alíquotas|Início de |Término de|
|      |                         |                     |de Medida|         |         |Escrituraç|Escrituraç|
|      |                         |                     |         |PIS      |COFINS   |ão        |ão        |
|      |                         |                     |         |         |         |Mês/Ano   |Mês/Ano   |
|961   |Preparações Compostas,   |2106.90.10 Ex 02     |Litro    |0,1368   |0,6512   |01/01/2011|30/09/2012|
|      |não Alcoólicas, para     |                     |         |         |         |          |          |
|      |Elaboração de Bebida     |                     |         |         |         |          |          |
|      |Refrigerante - Tipo Post |                     |         |         |         |          |          |
|      |Mix - Todas as Embalagens|                     |         |         |         |          |          |
|962   |Preparações Compostas,   |2106.90.10 Ex 02     |Litro    |0,0320   |0,1523   |01/01/2011|30/09/2012|
|      |não Alcoólicas, para     |                     |         |         |         |          |          |
|      |Elaboração de Bebida     |                     |         |         |         |          |          |
|      |Refrigerante - Tipo Pre  |                     |         |         |         |          |          |
|      |Mix - Todas as Embalagens|                     |         |         |         |          |          |
|                                                                                                         |
|Tabela VI - Águas e Refrigerantes, em PET/Plástico Retornável (Águas, incluídas as águas minerais e as   |
|águas gaseificadas, adicionadas de açúcar ou de outros edulcorantes ou aromatizadas)                     |
|Código|Grupo                    |NCM                  |Unidade  |Alíquotas|Alíquotas|Início de |Término de|
|      |                         |                     |de Medida|         |         |Escrituraç|Escrituraç|
|      |                         |                     |         |PIS      |COFINS   |ão        |ão        |
|      |                         |                     |         |         |         |Mês/Ano   |Mês/Ano   |
|960   |---                      |2202.10.00           |Litro    |---      |---      |---       |          |
|960   |14                       |2202.10.00           |Litro    |0,0193   |0,0920   |01/10/2012|30/04/2015|
|960   |15                       |2202.10.00           |Litro    |0,0205   |0,0975   |01/10/2012|30/04/2015|
|                                                                                                         |
|                                                                                                         |
|Tabela VII - REFRI - Refrescos, Isotônicos e Energéticos - em PET/Plástico, Copos e Cartonados           |
|Código|Grupo                    |NCM                  |Unidade  |Alíquotas|Alíquotas|Início de |Término de|
|      |                         |2202.10.00 Ex 01,    |de Medida|         |         |Escrituraç|Escrituraç|
|      |                         |2202.90.00 Ex 04,    |         |PIS      |COFINS   |ão        |ão        |
|      |                         |2202.90.00 Ex 05     |         |         |         |Mês/Ano   |Mês/Ano   |
|970   |01                       |                     |Litro    |0,0265   |0,1261   |01/01/2011|03/04/2011|
|970   |04                       |                     |Litro    |0,0312   |0,1486   |01/01/2011|03/04/2011|
|970   |05                       |                     |Litro    |0,0338   |0,1609   |01/01/2011|03/04/2011|
|970   |06                       |                     |Litro    |0,0351   |0,1671   |01/01/2011|03/04/2011|
|970   |07                       |                     |Litro    |0,0360   |0,1716   |01/01/2011|03/04/2011|
|970   |08                       |                     |Litro    |0,0383   |0,1825   |01/01/2011|03/04/2011|
|970   |09                       |                     |Litro    |0,0407   |0,1937   |01/01/2011|03/04/2011|
|970   |10                       |                     |Litro    |0,0414   |0,1971   |01/01/2011|03/04/2011|
|970   |11                       |                     |Litro    |0,0447   |0,2128   |01/01/2011|03/04/2011|
|970   |12                       |                     |Litro    |0,0464   |0,2208   |01/01/2011|03/04/2011|
|970   |13                       |                     |Litro    |0,0485   |0,2308   |01/01/2011|03/04/2011|
|970   |15                       |                     |Litro    |0,0534   |0,2542   |01/01/2011|03/04/2011|
|970   |16                       |                     |Litro    |0,0567   |0,2697   |01/01/2011|03/04/2011|
|970   |17                       |                     |Litro    |0,0592   |0,2816   |01/01/2011|03/04/2011|
|970   |18                       |                     |Litro    |0,0614   |0,2920   |01/01/2011|03/04/2011|
|970   |19                       |                     |Litro    |0,0658   |0,3131   |01/01/2011|03/04/2011|
|970   |20                       |                     |Litro    |0,0673   |0,3204   |01/01/2011|03/04/2011|
|970   |21                       |                     |Litro    |0,0738   |0,3514   |01/01/2011|03/04/2011|
|970   |22                       |                     |Litro    |0,0747   |0,3557   |01/01/2011|03/04/2011|
|970   |26                       |                     |Litro    |0,0932   |0,4436   |01/01/2011|03/04/2011|
|970   |30                       |                     |Litro    |0,1109   |0,5277   |01/01/2011|03/04/2011|
|970   |33                       |                     |Litro    |0,1325   |0,6307   |01/01/2011|03/04/2011|
|970   |36                       |                     |Litro    |0,1497   |0,7126   |01/01/2011|03/04/2011|
|970   |41                       |                     |Litro    |0,1903   |0,9057   |01/01/2011|03/04/2011|
|970   |48                       |                     |Litro    |0,2756   |1,3119   |01/01/2011|03/04/2011|
|970   |81                       |                     |Litro    |1,3250   |6,3070   |01/01/2011|03/04/2011|
|970   |89                       |                     |Litro    |1,9875   |9,4605   |01/01/2011|03/04/2011|
|      |                         |                     |         |         |         |          |          |
|970   |01                       |                     |Litro    |0,02730  |0,1300   |04/04/2011|30/09/1012|
|970   |02                       |                     |Litro    |0,0283   |0,1345   |04/04/2011|30/09/1012|
|970   |03                       |                     |Litro    |0,0300   |0,1429   |04/04/2011|30/09/1012|
|970   |04                       |                     |Litro    |0,0314   |0,1497   |04/04/2011|30/09/1012|
|970   |05                       |                     |Litro    |0,0330   |0,1571   |04/04/2011|30/09/1012|
|970   |06                       |                     |Litro    |0,0352   |0,1677   |04/04/2011|30/09/1012|
|970   |07                       |                     |Litro    |0,0360   |0,1713   |04/04/2011|30/09/1012|
|970   |09                       |                     |Litro    |0,0393   |0,1872   |04/04/2011|30/09/1012|
|970   |10                       |                     |Litro    |0,0417   |0,1984   |13/06/2011|30/09/1012|
|970   |11                       |                     |Litro    |0,0448   |0,2131   |04/04/2011|30/09/1012|
|970   |12                       |                     |Litro    |0,0457   |0,2173   |04/04/2011|30/09/1012|
|970   |13                       |                     |Litro    |0,0483   |0,2300   |04/04/2011|30/09/1012|
|970   |14                       |                     |Litro    |0,0503   |0,2394   |04/04/2011|30/09/1012|
|970   |15                       |                     |Litro    |0,0544   |0,2588   |04/04/2011|30/09/1012|
|970   |16                       |                     |Litro    |0,0568   |0,2706   |04/04/2011|30/09/1012|
|970   |17                       |                     |Litro    |0,0589   |0,2803   |04/04/2011|30/09/1012|
|970   |18                       |                     |Litro    |0,0636   |0,3026   |04/04/2011|30/09/1012|
|970   |19                       |                     |Litro    |0,0647   |0,3080   |04/04/2011|30/09/1012|
|970   |20                       |                     |Litro    |0,0688   |0,3274   |04/04/2011|30/09/1012|
|970   |21                       |                     |Litro    |0,0716   |0,3406   |13/06/2011|30/09/1012|
|970   |22                       |                     |Litro    |0,0750   |0,3571   |04/04/2011|30/09/1012|
|970   |23                       |                     |Litro    |0,0796   |0,3791   |04/04/2011|30/09/1012|
|970   |24                       |                     |Litro    |0,0839   |0,3994   |13/06/2011|30/09/1012|
|970   |25                       |                     |Litro    |0,0861   |0,4099   |04/04/2011|30/09/1012|
|970   |27                       |                     |Litro    |0,0945   |0,4500   |04/04/2011|30/09/1012|
|970   |28                       |                     |Litro    |0,0998   |0,4750   |04/04/2011|30/09/1012|
|970   |30                       |                     |Litro    |0,1115   |0,5309   |04/04/2011|30/09/1012|
|970   |31                       |                     |Litro    |0,1184   |0,5634   |04/04/2011|30/09/1012|
|970   |32                       |                     |Litro    |0,1217   |0,5794   |04/04/2011|30/09/1012|
|970   |34                       |                     |Litro    |0,1375   |0,6544   |04/04/2011|30/09/1012|
|970   |35                       |                     |Litro    |0,1408   |0,6702   |13/06/2011|30/09/1012|
|970   |36                       |                     |Litro    |0,1514   |0,7205   |13/06/2011|30/09/1012|
|970   |37                       |                     |Litro    |0,1591   |0,7575   |04/04/2011|30/09/1012|
|970   |38                       |                     |Litro    |0,1692   |0,8056   |04/04/2011|30/09/1012|
|970   |42                       |                     |Litro    |0,1991   |0,9476   |04/04/2011|30/09/1012|
|970   |45                       |                     |Litro    |0,2382   |1,1339   |04/04/2011|30/09/1012|
|970   |50                       |                     |Litro    |0,2956   |1,4070   |04/04/2011|30/09/1012|
|      |                         |                     |         |         |         |          |          |
|Tabela VII - Preparações Compostas, não Alcoólicas, para Elaboração de Bebida Refrigerante (Preparações  |
|compostas, não alcoólicas (extratos concentrados ou sabores concentrados, para elaboração de bebida      |
|refrigerante) - Embalagem: Todas                                                                         |
|Código|Produto                  |NCM                  |Unidade  |Alíquotas|Alíquotas|Início de |Término de|
|      |                         |                     |de Medida|         |         |Escrituraç|Escrituraç|
|      |                         |                     |         |PIS      |COFINS   |ão        |ão        |
|      |                         |                     |         |         |         |Mês/Ano   |Mês/Ano   |
|961   |Preparações Compostas,   |2106.90.10 Ex 02     |Litro    |0,1368   |0,6512   |01/10/2012|30/04/2015|
|      |não Alcoólicas, para     |                     |         |         |         |          |          |
|      |Elaboração de Bebida     |                     |         |         |         |          |          |
|      |Refrigerante             |                     |         |         |         |          |          |
|      |(Tipo Post Mix)          |                     |         |         |         |          |          |
|962   |Preparações Compostas,   |2106.90.10 Ex 02     |Litro    |0,0320   |0,1523   |01/10/2012|30/04/2015|
|      |não Alcoólicas, para     |                     |         |         |         |          |          |
|      |Elaboração de Bebida     |                     |         |         |         |          |          |
|      |Refrigerante             |                     |         |         |         |          |          |
|      |(Tipo Pre Mix)           |                     |         |         |         |          |          |
|                                                                                                         |
|                                                                                                         |
|Tabela VIII - REFRI - Refrescos, Isotônicos e Energéticos, em Lata e Vidro                               |
|Código|Grupo                    |NCM                  |Unidade  |Alíquotas|Alíquotas|Início de |Término de|
|      |                         |2202.10.00 Ex 01,    |de Medida|         |         |Escrituraç|Escrituraç|
|      |                         |2202.90.00 Ex 04,    |         |PIS      |COFINS   |ão        |ão        |
|      |                         |2202.90.00 Ex 05     |         |         |         |Mês/Ano   |Mês/Ano   |
|980   |01                       |                     |Litro    |0,0225   |0,1071   |01/01/2011|03/04/2011|
|980   |08                       |                     |Litro    |0,0330   |0,1571   |01/01/2011|03/04/2011|
|980   |12                       |                     |Litro    |0,0386   |0,1836   |01/01/2011|03/04/2011|
|980   |13                       |                     |Litro    |0,0419   |0,1993   |01/01/2011|03/04/2011|
|980   |15                       |                     |Litro    |0,0452   |0,2153   |01/01/2011|03/04/2011|
|980   |35                       |                     |Litro    |0,1217   |0,5794   |01/01/2011|03/04/2011|
|980   |36                       |                     |Litro    |0,1278   |0,6084   |01/01/2011|03/04/2011|
|980   |37                       |                     |Litro    |0,1326   |0,6310   |01/01/2011|03/04/2011|
|980   |38                       |                     |Litro    |0,1384   |0,6590   |01/01/2011|03/04/2011|
|980   |39                       |                     |Litro    |0,1478   |0,7035   |01/01/2011|03/04/2011|
|980   |40                       |                     |Litro    |0,1539   |0,7326   |01/01/2011|03/04/2011|
|980   |41                       |                     |Litro    |0,1623   |0,7726   |01/01/2011|03/04/2011|
|980   |43                       |                     |Litro    |0,1811   |0,8618   |01/01/2011|03/04/2011|
|980   |44                       |                     |Litro    |0,1889   |0,8992   |01/01/2011|03/04/2011|
|      |                         |                     |         |         |         |          |          |
|980   |01                       |                     |Litro    |---      |---      |04/04/2011|30/09/2012|
|980   |17                       |                     |Litro    |0,0512   |0,2435   |04/04/2011|30/09/2012|
|980   |28                       |                     |Litro    |0,0849   |0,4039   |04/04/2011|30/09/2012|
|980   |29                       |                     |Litro    |0,0924   |0,4396   |04/04/2011|30/09/2012|
|980   |30                       |                     |Litro    |0,0933   |0,4443   |04/04/2011|30/09/2012|
|980   |32                       |                     |Litro    |0,1057   |0,5034   |04/04/2011|30/09/2012|
|980   |33                       |                     |Litro    |0,1086   |0,5171   |04/04/2011|30/09/2012|
